address,chain,symbol,target_percentage,entry_date_time,next_market_open,market_entry_date_time,vwap,post_cumulative_share_count,realized_profit,long_realized_profit,short_realized_profit,prior_portfolio_value,current_position,prior_position_value,cash_used,share_count,prior_cumulative_share_count,adjusted_entry
0xa3893F84cb02cD9aD96A5B689f43F731E81416a9,MATIC,PAYX,0.01,2022-06-18 16:24:05,2022-06-21 13:30:00,2022-06-21 14:00:00,114.739041,0.8715429301871191,7.376896238831209,7.376896238831209,0.0,10000.0,100.0,0.0,-100.0,0.8715429301871191,0.0,0
0xa3893F84cb02cD9aD96A5B689f43F731E81416a9,MATIC,DXCM,0.01,2022-06-18 16:24:05,2022-06-21 13:30:00,2022-06-21 14:00:00,70.459352,1.4192580141809992,8.28433250422174,8.28433250422174,0.0,10000.0,100.0,0.0,-100.0,1.4192580141809992,0.0,0
0xa3893F84cb02cD9aD96A5B689f43F731E81416a9,MATIC,NFLX,0.01,2022-06-18 16:24:05,2022-06-21 13:30:00,2022-06-21 14:00:00,176.683306,0.5659844286590382,4.474024840807556,4.474024840807556,0.0,10000.0,100.0,0.0,-100.0,0.5659844286590382,0.0,0
0xa3893F84cb02cD9aD96A5B689f43F731E81416a9,MATIC,AYTU,-0.01,2022-06-18 16:24:05,2022-06-21 13:30:00,2022-06-21 14:00:00,0.53839,-185.73896246215568,4.330132431880241,0.0,4.330132431880241,10000.0,-100.0,-200.0,-100.0,185.73896246215568,-371.47792492431137,0
0xa3893F84cb02cD9aD96A5B689f43F731E81416a9,MATIC,ACST,-0.01,2022-06-18 16:24:05,2022-06-21 13:30:00,2022-06-21 14:00:00,0.922562,-108.39379900754638,2.506281420652485,0.0,2.506281420652485,10000.0,-100.0,-200.0,-100.0,108.39379900754638,-216.78759801509275,0
0xa3893F84cb02cD9aD96A5B689f43F731E81416a9,MATIC,IDRA,-0.01,2022-06-18 16:24:05,2022-06-21 13:30:00,2022-06-21 14:00:00,0.488636,-204.65131508935076,13.107302777527652,0.0,13.107302777527652,10000.0,-100.0,-200.0,-100.0,204.65131508935076,-409.3026301787015,0
0xa3893F84cb02cD9aD96A5B689f43F731E81416a9,MATIC,ECOR,-0.01,2022-06-18 16:24:05,2022-06-21 13:30:00,2022-06-21 14:00:00,0.591687,-169.00827633529215,7.776070794186791,0.0,7.776070794186791,10000.0,-100.0,-200.0,-100.0,169.00827633529215,-338.0165526705843,0
0xa3893F84cb02cD9aD96A5B689f43F731E81416a9,MATIC,TRVN,-0.01,2022-06-18 16:24:05,2022-06-21 13:30:00,2022-06-21 14:00:00,0.401057,-249.34111610070389,0.232635261321961,0.0,0.232635261321961,10000.0,-100.0,-200.0,-100.0,249.34111610070389,-498.68223220140777,0
0xa3893F84cb02cD9aD96A5B689f43F731E81416a9,MATIC,ONCT,-0.01,2022-06-18 16:24:05,2022-06-21 13:30:00,2022-06-21 14:00:00,1.123704,-88.99140698974107,0.8227255576201515,0.0,0.8227255576201515,10000.0,-100.0,-200.0,-100.0,88.99140698974107,-177.98281397948213,0
0xa3893F84cb02cD9aD96A5B689f43F731E81416a9,MATIC,AAPL,0.01,2022-06-18 15:44:07,2022-06-21 13:30:00,2022-06-21 14:00:00,136.451454,0.7328613735402189,4.269881946439347,4.269881946439347,0.0,10000.0,100.0,0.0,-100.0,0.7328613735402189,0.0,0
0xa3893F84cb02cD9aD96A5B689f43F731E81416a9,MATIC,NVDA,0.01,2022-06-18 16:24:05,2022-06-21 13:30:00,2022-06-21 14:00:00,169.100533,0.591364191619668,-0.25698144901767533,-0.25698144901767533,0.0,10000.0,100.0,0.0,-100.0,0.591364191619668,0.0,0
0xa3893F84cb02cD9aD96A5B689f43F731E81416a9,MATIC,MRNA,0.01,2022-06-18 16:24:05,2022-06-21 13:30:00,2022-06-21 14:00:00,132.248075,0.7561546737069708,6.51910661081457,6.51910661081457,0.0,10000.0,100.0,0.0,-100.0,0.7561546737069708,0.0,0
0xa3893F84cb02cD9aD96A5B689f43F731E81416a9,MATIC,CBIO,-0.01,2022-06-18 16:24:05,2022-06-21 13:30:00,2022-06-21 14:00:00,1.466972,-68.16762692130456,-3.2430748507810745,0.0,-3.2430748507810745,10000.0,-100.0,-200.00000000000003,-100.00000000000003,68.16762692130459,-136.33525384260915,0
0xa3893F84cb02cD9aD96A5B689f43F731E81416a9,MATIC,HON,0.01,2022-06-18 16:24:05,2022-06-21 13:30:00,2022-06-21 14:00:00,181.382333,0.5513216107987762,-1.4459699335767064,-1.4459699335767064,0.0,10000.0,100.0,0.0,-100.0,0.5513216107987762,0.0,0
0xa3893F84cb02cD9aD96A5B689f43F731E81416a9,MATIC,NEON,-0.01,2022-06-18 16:24:05,2022-06-21 13:30:00,2022-06-21 14:00:00,5.106827,-19.581630628960017,-3.115750739157603,0.0,-3.115750739157603,10000.0,-100.0,-200.0,-100.0,19.581630628960017,-39.163261257920034,0
0xa3893F84cb02cD9aD96A5B689f43F731E81416a9,MATIC,REGI,0.01,2022-06-18 16:24:05,2022-06-21 13:30:00,2022-06-21 14:00:00,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0
0xa3893F84cb02cD9aD96A5B689f43F731E81416a9,MATIC,CASI,-0.01,2022-06-18 16:24:05,2022-06-21 13:30:00,2022-06-21 14:00:00,3.244232,-30.823936142667975,7.720317165973325,0.0,7.720317165973325,10000.0,-100.0,-200.0,-100.0,30.823936142667975,-61.64787228533595,0
0xa3893F84cb02cD9aD96A5B689f43F731E81416a9,MATIC,SRRA,0.01,2022-06-18 16:24:05,2022-06-21 13:30:00,2022-06-21 14:00:00,54.94439,1.8200220259065576,0.013333481361789723,0.013333481361789723,0.0,10000.0,100.0,0.0,-100.0,1.8200220259065576,0.0,0
0xa3893F84cb02cD9aD96A5B689f43F731E81416a9,MATIC,LHCG,0.01,2022-06-18 16:24:05,2022-06-21 13:30:00,2022-06-21 14:00:00,155.565779,0.642814895684738,0.42520534030816537,0.42520534030816537,0.0,10000.0,100.0,0.0,-100.0,0.642814895684738,0.0,0
0xa3893F84cb02cD9aD96A5B689f43F731E81416a9,MATIC,AMGN,0.01,2022-06-18 16:24:05,2022-06-21 13:30:00,2022-06-21 14:00:00,235.164307,0.4252345999089054,4.370857181145265,4.370857181145265,0.0,10000.0,100.0,0.0,-100.0,0.4252345999089054,0.0,0
0xa3893F84cb02cD9aD96A5B689f43F731E81416a9,MATIC,TXN,0.01,2022-06-18 16:24:05,2022-06-21 13:30:00,2022-06-21 14:00:00,154.101536,0.648922798537193,1.7939100879565535,1.7939100879565535,0.0,10000.0,100.0,0.0,-100.0,0.648922798537193,0.0,0
0xa3893F84cb02cD9aD96A5B689f43F731E81416a9,MATIC,REGN,0.01,2022-06-18 16:24:05,2022-06-21 13:30:00,2022-06-21 14:00:00,588.246154,0.16999686155194138,2.8527929823065126,2.8527929823065126,0.0,10000.0,100.0,0.0,-100.0,0.16999686155194138,0.0,0
0xa3893F84cb02cD9aD96A5B689f43F731E81416a9,MATIC,MSFT,0.01,2022-06-18 16:24:05,2022-06-21 13:30:00,2022-06-21 14:00:00,254.051273,0.39362133013204775,4.736140015326754,4.736140015326754,0.0,10000.0,100.0,0.0,-100.0,0.39362133013204775,0.0,0
0xa3893F84cb02cD9aD96A5B689f43F731E81416a9,MATIC,SAFM,0.01,2022-06-18 16:24:05,2022-06-21 13:30:00,2022-06-21 14:00:00,208.967207,0.47854398513351426,3.3523685847990445,3.3523685847990445,0.0,10000.0,100.0,0.0,-100.0,0.47854398513351426,0.0,0
0xa3893F84cb02cD9aD96A5B689f43F731E81416a9,MATIC,MSTR,0.01,2022-06-18 16:24:05,2022-06-21 13:30:00,2022-06-21 14:00:00,189.530261,0.5276202305235046,0.2717956474507335,0.2717956474507335,0.0,10000.0,100.0,0.0,-100.0,0.5276202305235046,0.0,0
