,timestamp,symbol,vwap,delayed_trade_date
308,2022-08-10 16:00:00,TNXP,1.437199,2022-08-10 00:00:00
309,2022-08-10 16:00:00,F,15.427313,2022-08-10 00:00:00
306,2022-08-10 16:00:00,CSBR,9.5,2022-08-10 00:00:00
311,2022-08-10 16:00:00,AAPL,168.042387,2022-08-10 00:00:00
312,2022-08-10 16:00:00,PUBM,22.706826,2022-08-10 00:00:00
313,2022-08-10 16:00:00,REFR,2.025501,2022-08-10 00:00:00
310,2022-08-10 16:00:00,RUBY,0.749002,2022-08-10 00:00:00
305,2022-08-10 16:00:00,GHSI,0.147632,2022-08-10 00:00:00
436,2022-08-10 17:00:00,MELI,1060.85958,2022-08-10 00:00:00
444,2022-08-10 17:00:00,LTRPB,27.630745,2022-08-10 00:00:00
443,2022-08-10 17:00:00,OPEN,6.09361,2022-08-10 00:00:00
442,2022-08-10 17:00:00,STIM,4.420168,2022-08-10 00:00:00
441,2022-08-10 17:00:00,ALNA,0.128863,2022-08-10 00:00:00
440,2022-08-10 17:00:00,EHTH,7.79686,2022-08-10 00:00:00
439,2022-08-10 17:00:00,EIGR,9.398493,2022-08-10 00:00:00
438,2022-08-10 17:00:00,NFLX,243.619978,2022-08-10 00:00:00
437,2022-08-10 17:00:00,CAPR,4.601327,2022-08-10 00:00:00
435,2022-08-10 17:00:00,EYES,2.013089,2022-08-10 00:00:00
433,2022-08-10 17:00:00,BTCUSD,0.0,2022-08-10 00:00:00
432,2022-08-10 17:00:00,META,178.487207,2022-08-10 00:00:00
431,2022-08-10 17:00:00,INTU,476.568886,2022-08-10 00:00:00
430,2022-08-10 17:00:00,CFRX,0.285746,2022-08-10 00:00:00
429,2022-08-10 17:00:00,UPST,33.378105,2022-08-10 00:00:00
428,2022-08-10 17:00:00,OKTA,105.748572,2022-08-10 00:00:00
427,2022-08-10 17:00:00,CDK,0.0,2022-08-10 00:00:00
426,2022-08-10 17:00:00,MBCN,27.432982,2022-08-10 00:00:00
425,2022-08-10 17:00:00,AAP,194.658662,2022-08-10 00:00:00
445,2022-08-10 17:00:00,AMD,98.277391,2022-08-10 00:00:00
434,2022-08-10 17:00:00,LWAY,5.735581,2022-08-10 00:00:00
446,2022-08-10 17:00:00,OILK,48.709001,2022-08-10 00:00:00
457,2022-08-10 17:00:00,REAL,3.030055,2022-08-10 00:00:00
448,2022-08-10 17:00:00,COGT,13.824437,2022-08-10 00:00:00
469,2022-08-10 17:00:00,KIRK,3.189064,2022-08-10 00:00:00
468,2022-08-10 17:00:00,PRCH,2.881793,2022-08-10 00:00:00
467,2022-08-10 17:00:00,EAR,1.004964,2022-08-10 00:00:00
466,2022-08-10 17:00:00,BTCUSDT,23909.337233,2022-08-10 00:00:00
465,2022-08-10 17:00:00,NVDA,179.010685,2022-08-10 00:00:00
464,2022-08-10 17:00:00,DOCU,74.848034,2022-08-10 00:00:00
463,2022-08-10 17:00:00,MANT,95.746713,2022-08-10 00:00:00
462,2022-08-10 17:00:00,ZM,110.845869,2022-08-10 00:00:00
461,2022-08-10 17:00:00,TSLA,877.726755,2022-08-10 00:00:00
460,2022-08-10 17:00:00,BIOL,5.29162,2022-08-10 00:00:00
459,2022-08-10 17:00:00,ETSY,115.948322,2022-08-10 00:00:00
458,2022-08-10 17:00:00,HYRE,0.953936,2022-08-10 00:00:00
424,2022-08-10 17:00:00,SNGX,0.853316,2022-08-10 00:00:00
456,2022-08-10 17:00:00,INZY,3.668426,2022-08-10 00:00:00
455,2022-08-10 17:00:00,DBVT,2.730894,2022-08-10 00:00:00
454,2022-08-10 17:00:00,FTNT,53.989822,2022-08-10 00:00:00
453,2022-08-10 17:00:00,PLBC,32.75,2022-08-10 00:00:00
452,2022-08-10 17:00:00,ECOR,0.666555,2022-08-10 00:00:00
451,2022-08-10 17:00:00,AAL,15.287626,2022-08-10 00:00:00
450,2022-08-10 17:00:00,ADTX,0.161235,2022-08-10 00:00:00
449,2022-08-10 17:00:00,GNLN,3.559953,2022-08-10 00:00:00
447,2022-08-10 17:00:00,PLRX,21.230613,2022-08-10 00:00:00
423,2022-08-10 17:00:00,TTD,74.100013,2022-08-10 00:00:00
422,2022-08-10 17:00:00,APPS,23.718302,2022-08-10 00:00:00
421,2022-08-10 17:00:00,PTON,11.845164,2022-08-10 00:00:00
396,2022-08-10 17:00:00,FANG,126.870509,2022-08-10 00:00:00
395,2022-08-10 17:00:00,LHCG,162.351154,2022-08-10 00:00:00
394,2022-08-10 17:00:00,FTMUSD,0.0,2022-08-10 00:00:00
393,2022-08-10 17:00:00,RYTM,21.857019,2022-08-10 00:00:00
392,2022-08-10 17:00:00,CREX,0.668185,2022-08-10 00:00:00
391,2022-08-10 17:00:00,BIMI,0.567576,2022-08-10 00:00:00
390,2022-08-10 17:00:00,ALRN,0.18118,2022-08-10 00:00:00
389,2022-08-10 17:00:00,CDLX,16.046254,2022-08-10 00:00:00
387,2022-08-10 17:00:00,BDSX,2.618684,2022-08-10 00:00:00
397,2022-08-10 17:00:00,IDRA,0.470079,2022-08-10 00:00:00
386,2022-08-10 17:00:00,WEAT,8.318711,2022-08-10 00:00:00
384,2022-08-10 17:00:00,VERU,11.66232,2022-08-10 00:00:00
383,2022-08-10 17:00:00,AGLE,0.448143,2022-08-10 00:00:00
382,2022-08-10 17:00:00,TTOO,0.144168,2022-08-10 00:00:00
381,2022-08-10 17:00:00,TTNP,1.286214,2022-08-10 00:00:00
380,2022-08-10 17:00:00,OEG,0.0,2022-08-10 00:00:00
379,2022-08-10 17:00:00,CRWD,199.536575,2022-08-10 00:00:00
378,2022-08-10 17:00:00,VRM,1.622243,2022-08-10 00:00:00
377,2022-08-10 17:00:00,OPTN,3.68115,2022-08-10 00:00:00
376,2022-08-10 17:00:00,AMZN,142.598527,2022-08-10 00:00:00
385,2022-08-10 17:00:00,AVGO,546.831403,2022-08-10 00:00:00
398,2022-08-10 17:00:00,LYRA,6.545087,2022-08-10 00:00:00
388,2022-08-10 17:00:00,ADVM,1.498946,2022-08-10 00:00:00
400,2022-08-10 17:00:00,CSBR,9.33,2022-08-10 00:00:00
399,2022-08-10 17:00:00,GHSI,0.145252,2022-08-10 00:00:00
419,2022-08-10 17:00:00,MGTA,1.640686,2022-08-10 00:00:00
418,2022-08-10 17:00:00,CAR,188.757581,2022-08-10 00:00:00
417,2022-08-10 17:00:00,GOCO,0.611459,2022-08-10 00:00:00
416,2022-08-10 17:00:00,SAL,23.382917,2022-08-10 00:00:00
415,2022-08-10 17:00:00,ONVO,3.32278,2022-08-10 00:00:00
414,2022-08-10 17:00:00,UUP,28.068042,2022-08-10 00:00:00
413,2022-08-10 17:00:00,AXLA,2.334256,2022-08-10 00:00:00
412,2022-08-10 17:00:00,PRAX,4.689154,2022-08-10 00:00:00
411,2022-08-10 17:00:00,ENDP,0.421581,2022-08-10 00:00:00
420,2022-08-10 17:00:00,ROKU,81.231472,2022-08-10 00:00:00
409,2022-08-10 17:00:00,CORN,25.009725,2022-08-10 00:00:00
410,2022-08-10 17:00:00,LOGC,0.603938,2022-08-10 00:00:00
402,2022-08-10 17:00:00,TNXP,1.427028,2022-08-10 00:00:00
403,2022-08-10 17:00:00,F,15.435428,2022-08-10 00:00:00
404,2022-08-10 17:00:00,RUBY,0.788986,2022-08-10 00:00:00
401,2022-08-10 17:00:00,MSFT,288.47134,2022-08-10 00:00:00
406,2022-08-10 17:00:00,PUBM,22.616,2022-08-10 00:00:00
407,2022-08-10 17:00:00,REFR,2.061318,2022-08-10 00:00:00
408,2022-08-10 17:00:00,UUUU,6.956099,2022-08-10 00:00:00
405,2022-08-10 17:00:00,AAPL,168.162891,2022-08-10 00:00:00
529,2022-08-10 18:00:00,EYES,2.028437,2022-08-10 00:00:00
536,2022-08-10 18:00:00,STIM,4.407416,2022-08-10 00:00:00
535,2022-08-10 18:00:00,ALNA,0.129657,2022-08-10 00:00:00
534,2022-08-10 18:00:00,EHTH,7.803928,2022-08-10 00:00:00
533,2022-08-10 18:00:00,EIGR,9.36256,2022-08-10 00:00:00
532,2022-08-10 18:00:00,NFLX,243.098278,2022-08-10 00:00:00
537,2022-08-10 18:00:00,OPEN,6.019771,2022-08-10 00:00:00
531,2022-08-10 18:00:00,CAPR,4.625581,2022-08-10 00:00:00
530,2022-08-10 18:00:00,MELI,1056.212329,2022-08-10 00:00:00
528,2022-08-10 18:00:00,LWAY,5.735581,2022-08-10 00:00:00
523,2022-08-10 18:00:00,UPST,33.245776,2022-08-10 00:00:00
526,2022-08-10 18:00:00,META,177.787291,2022-08-10 00:00:00
525,2022-08-10 18:00:00,INTU,477.259058,2022-08-10 00:00:00
524,2022-08-10 18:00:00,CFRX,0.288833,2022-08-10 00:00:00
522,2022-08-10 18:00:00,OKTA,105.576935,2022-08-10 00:00:00
521,2022-08-10 18:00:00,CDK,0.0,2022-08-10 00:00:00
520,2022-08-10 18:00:00,MBCN,27.432982,2022-08-10 00:00:00
519,2022-08-10 18:00:00,AAP,194.467077,2022-08-10 00:00:00
518,2022-08-10 18:00:00,SNGX,0.853316,2022-08-10 00:00:00
538,2022-08-10 18:00:00,LTRPB,27.230309,2022-08-10 00:00:00
527,2022-08-10 18:00:00,BTCUSD,0.0,2022-08-10 00:00:00
539,2022-08-10 18:00:00,AMD,98.636047,2022-08-10 00:00:00
562,2022-08-10 18:00:00,PRCH,2.876354,2022-08-10 00:00:00
541,2022-08-10 18:00:00,PLRX,21.252543,2022-08-10 00:00:00
517,2022-08-10 18:00:00,TTD,72.917974,2022-08-10 00:00:00
561,2022-08-10 18:00:00,EAR,1.016101,2022-08-10 00:00:00
560,2022-08-10 18:00:00,BTCUSDT,23661.766166,2022-08-10 00:00:00
559,2022-08-10 18:00:00,NVDA,180.132981,2022-08-10 00:00:00
558,2022-08-10 18:00:00,DOCU,75.209848,2022-08-10 00:00:00
557,2022-08-10 18:00:00,MANT,95.766671,2022-08-10 00:00:00
556,2022-08-10 18:00:00,ZM,111.672744,2022-08-10 00:00:00
555,2022-08-10 18:00:00,TSLA,878.906744,2022-08-10 00:00:00
554,2022-08-10 18:00:00,BIOL,5.326369,2022-08-10 00:00:00
553,2022-08-10 18:00:00,ETSY,116.201832,2022-08-10 00:00:00
552,2022-08-10 18:00:00,HYRE,0.948952,2022-08-10 00:00:00
551,2022-08-10 18:00:00,REAL,3.058206,2022-08-10 00:00:00
550,2022-08-10 18:00:00,INZY,3.641184,2022-08-10 00:00:00
549,2022-08-10 18:00:00,DBVT,2.706397,2022-08-10 00:00:00
548,2022-08-10 18:00:00,FTNT,53.942639,2022-08-10 00:00:00
547,2022-08-10 18:00:00,PLBC,32.61097,2022-08-10 00:00:00
546,2022-08-10 18:00:00,ECOR,0.668212,2022-08-10 00:00:00
545,2022-08-10 18:00:00,AAL,15.237614,2022-08-10 00:00:00
544,2022-08-10 18:00:00,ADTX,0.161041,2022-08-10 00:00:00
543,2022-08-10 18:00:00,GNLN,3.575256,2022-08-10 00:00:00
542,2022-08-10 18:00:00,COGT,13.927022,2022-08-10 00:00:00
540,2022-08-10 18:00:00,OILK,48.842107,2022-08-10 00:00:00
563,2022-08-10 18:00:00,KIRK,3.188008,2022-08-10 00:00:00
516,2022-08-10 18:00:00,APPS,23.549672,2022-08-10 00:00:00
514,2022-08-10 18:00:00,ROKU,80.979674,2022-08-10 00:00:00
489,2022-08-10 18:00:00,LHCG,162.453583,2022-08-10 00:00:00
488,2022-08-10 18:00:00,FTMUSD,0.0,2022-08-10 00:00:00
487,2022-08-10 18:00:00,RYTM,21.573271,2022-08-10 00:00:00
486,2022-08-10 18:00:00,CREX,0.668094,2022-08-10 00:00:00
485,2022-08-10 18:00:00,BIMI,0.558729,2022-08-10 00:00:00
484,2022-08-10 18:00:00,ALRN,0.188883,2022-08-10 00:00:00
483,2022-08-10 18:00:00,CDLX,16.082607,2022-08-10 00:00:00
482,2022-08-10 18:00:00,ADVM,1.501742,2022-08-10 00:00:00
481,2022-08-10 18:00:00,BDSX,2.626314,2022-08-10 00:00:00
490,2022-08-10 18:00:00,FANG,125.808095,2022-08-10 00:00:00
480,2022-08-10 18:00:00,WEAT,8.331551,2022-08-10 00:00:00
478,2022-08-10 18:00:00,VERU,11.730786,2022-08-10 00:00:00
477,2022-08-10 18:00:00,AGLE,0.449807,2022-08-10 00:00:00
476,2022-08-10 18:00:00,TTOO,0.147508,2022-08-10 00:00:00
475,2022-08-10 18:00:00,TTNP,1.290778,2022-08-10 00:00:00
474,2022-08-10 18:00:00,OEG,0.0,2022-08-10 00:00:00
473,2022-08-10 18:00:00,CRWD,200.063267,2022-08-10 00:00:00
472,2022-08-10 18:00:00,VRM,1.607069,2022-08-10 00:00:00
471,2022-08-10 18:00:00,OPTN,3.680741,2022-08-10 00:00:00
470,2022-08-10 18:00:00,AMZN,142.421905,2022-08-10 00:00:00
479,2022-08-10 18:00:00,AVGO,547.331708,2022-08-10 00:00:00
491,2022-08-10 18:00:00,IDRA,0.46971,2022-08-10 00:00:00
515,2022-08-10 18:00:00,PTON,11.902054,2022-08-10 00:00:00
493,2022-08-10 18:00:00,GHSI,0.145879,2022-08-10 00:00:00
492,2022-08-10 18:00:00,LYRA,6.545087,2022-08-10 00:00:00
513,2022-08-10 18:00:00,MGTA,1.683725,2022-08-10 00:00:00
512,2022-08-10 18:00:00,CAR,187.549442,2022-08-10 00:00:00
511,2022-08-10 18:00:00,GOCO,0.618732,2022-08-10 00:00:00
510,2022-08-10 18:00:00,SAL,23.382917,2022-08-10 00:00:00
509,2022-08-10 18:00:00,ONVO,3.301847,2022-08-10 00:00:00
507,2022-08-10 18:00:00,AXLA,2.33237,2022-08-10 00:00:00
506,2022-08-10 18:00:00,PRAX,4.755876,2022-08-10 00:00:00
505,2022-08-10 18:00:00,ENDP,0.427069,2022-08-10 00:00:00
504,2022-08-10 18:00:00,LOGC,0.596847,2022-08-10 00:00:00
508,2022-08-10 18:00:00,UUP,28.113687,2022-08-10 00:00:00
502,2022-08-10 18:00:00,UUUU,6.907243,2022-08-10 00:00:00
501,2022-08-10 18:00:00,REFR,2.162013,2022-08-10 00:00:00
500,2022-08-10 18:00:00,PUBM,22.560282,2022-08-10 00:00:00
494,2022-08-10 18:00:00,CSBR,9.33,2022-08-10 00:00:00
499,2022-08-10 18:00:00,AAPL,168.498337,2022-08-10 00:00:00
498,2022-08-10 18:00:00,RUBY,0.781608,2022-08-10 00:00:00
497,2022-08-10 18:00:00,F,15.432601,2022-08-10 00:00:00
496,2022-08-10 18:00:00,TNXP,1.413012,2022-08-10 00:00:00
495,2022-08-10 18:00:00,MSFT,288.484679,2022-08-10 00:00:00
503,2022-08-10 18:00:00,CORN,25.003451,2022-08-10 00:00:00
625,2022-08-10 19:00:00,CAPR,4.597828,2022-08-10 00:00:00
626,2022-08-10 19:00:00,NFLX,243.587461,2022-08-10 00:00:00
627,2022-08-10 19:00:00,EIGR,9.306476,2022-08-10 00:00:00
631,2022-08-10 19:00:00,OPEN,5.942328,2022-08-10 00:00:00
629,2022-08-10 19:00:00,ALNA,0.129329,2022-08-10 00:00:00
630,2022-08-10 19:00:00,STIM,4.417905,2022-08-10 00:00:00
624,2022-08-10 19:00:00,MELI,1060.514441,2022-08-10 00:00:00
628,2022-08-10 19:00:00,EHTH,7.797345,2022-08-10 00:00:00
623,2022-08-10 19:00:00,EYES,2.049323,2022-08-10 00:00:00
612,2022-08-10 19:00:00,SNGX,0.858422,2022-08-10 00:00:00
621,2022-08-10 19:00:00,BTCUSD,0.0,2022-08-10 00:00:00
620,2022-08-10 19:00:00,META,178.096268,2022-08-10 00:00:00
619,2022-08-10 19:00:00,INTU,477.517052,2022-08-10 00:00:00
618,2022-08-10 19:00:00,CFRX,0.28306,2022-08-10 00:00:00
617,2022-08-10 19:00:00,UPST,33.440301,2022-08-10 00:00:00
616,2022-08-10 19:00:00,OKTA,105.537991,2022-08-10 00:00:00
615,2022-08-10 19:00:00,CDK,0.0,2022-08-10 00:00:00
614,2022-08-10 19:00:00,MBCN,27.016253,2022-08-10 00:00:00
613,2022-08-10 19:00:00,AAP,194.309535,2022-08-10 00:00:00
632,2022-08-10 19:00:00,LTRPB,26.87034,2022-08-10 00:00:00
622,2022-08-10 19:00:00,LWAY,5.711737,2022-08-10 00:00:00
633,2022-08-10 19:00:00,AMD,98.900953,2022-08-10 00:00:00
644,2022-08-10 19:00:00,INZY,3.556026,2022-08-10 00:00:00
635,2022-08-10 19:00:00,PLRX,21.856633,2022-08-10 00:00:00
657,2022-08-10 19:00:00,KIRK,3.156407,2022-08-10 00:00:00
611,2022-08-10 19:00:00,TTD,73.539153,2022-08-10 00:00:00
655,2022-08-10 19:00:00,EAR,1.005778,2022-08-10 00:00:00
654,2022-08-10 19:00:00,BTCUSDT,23625.125854,2022-08-10 00:00:00
653,2022-08-10 19:00:00,NVDA,180.535859,2022-08-10 00:00:00
652,2022-08-10 19:00:00,DOCU,75.31875,2022-08-10 00:00:00
651,2022-08-10 19:00:00,MANT,95.730007,2022-08-10 00:00:00
650,2022-08-10 19:00:00,ZM,111.952587,2022-08-10 00:00:00
649,2022-08-10 19:00:00,TSLA,881.204388,2022-08-10 00:00:00
648,2022-08-10 19:00:00,BIOL,5.343027,2022-08-10 00:00:00
647,2022-08-10 19:00:00,ETSY,116.445285,2022-08-10 00:00:00
646,2022-08-10 19:00:00,HYRE,0.96382,2022-08-10 00:00:00
645,2022-08-10 19:00:00,REAL,3.050521,2022-08-10 00:00:00
643,2022-08-10 19:00:00,DBVT,2.708073,2022-08-10 00:00:00
642,2022-08-10 19:00:00,FTNT,53.956002,2022-08-10 00:00:00
641,2022-08-10 19:00:00,PLBC,32.21947,2022-08-10 00:00:00
640,2022-08-10 19:00:00,ECOR,0.665232,2022-08-10 00:00:00
639,2022-08-10 19:00:00,AAL,15.112592,2022-08-10 00:00:00
638,2022-08-10 19:00:00,ADTX,0.162454,2022-08-10 00:00:00
637,2022-08-10 19:00:00,GNLN,3.375848,2022-08-10 00:00:00
636,2022-08-10 19:00:00,COGT,13.88632,2022-08-10 00:00:00
634,2022-08-10 19:00:00,OILK,48.618813,2022-08-10 00:00:00
656,2022-08-10 19:00:00,PRCH,2.887194,2022-08-10 00:00:00
610,2022-08-10 19:00:00,APPS,23.323491,2022-08-10 00:00:00
608,2022-08-10 19:00:00,ROKU,80.813195,2022-08-10 00:00:00
583,2022-08-10 19:00:00,LHCG,163.172058,2022-08-10 00:00:00
582,2022-08-10 19:00:00,FTMUSD,0.0,2022-08-10 00:00:00
581,2022-08-10 19:00:00,RYTM,21.462636,2022-08-10 00:00:00
580,2022-08-10 19:00:00,CREX,0.669478,2022-08-10 00:00:00
579,2022-08-10 19:00:00,BIMI,0.550504,2022-08-10 00:00:00
578,2022-08-10 19:00:00,ALRN,0.185135,2022-08-10 00:00:00
577,2022-08-10 19:00:00,CDLX,16.324381,2022-08-10 00:00:00
576,2022-08-10 19:00:00,ADVM,1.525806,2022-08-10 00:00:00
574,2022-08-10 19:00:00,WEAT,8.370717,2022-08-10 00:00:00
584,2022-08-10 19:00:00,FANG,125.815865,2022-08-10 00:00:00
573,2022-08-10 19:00:00,AVGO,549.197227,2022-08-10 00:00:00
571,2022-08-10 19:00:00,AGLE,0.455575,2022-08-10 00:00:00
570,2022-08-10 19:00:00,TTOO,0.154282,2022-08-10 00:00:00
569,2022-08-10 19:00:00,TTNP,1.301782,2022-08-10 00:00:00
568,2022-08-10 19:00:00,OEG,0.0,2022-08-10 00:00:00
567,2022-08-10 19:00:00,CRWD,200.595456,2022-08-10 00:00:00
566,2022-08-10 19:00:00,VRM,1.626727,2022-08-10 00:00:00
565,2022-08-10 19:00:00,OPTN,3.719983,2022-08-10 00:00:00
564,2022-08-10 19:00:00,AMZN,142.603824,2022-08-10 00:00:00
609,2022-08-10 19:00:00,PTON,11.935391,2022-08-10 00:00:00
572,2022-08-10 19:00:00,VERU,11.767773,2022-08-10 00:00:00
585,2022-08-10 19:00:00,IDRA,0.473181,2022-08-10 00:00:00
575,2022-08-10 19:00:00,BDSX,2.663937,2022-08-10 00:00:00
587,2022-08-10 19:00:00,GHSI,0.147353,2022-08-10 00:00:00
586,2022-08-10 19:00:00,LYRA,6.417276,2022-08-10 00:00:00
606,2022-08-10 19:00:00,CAR,186.768318,2022-08-10 00:00:00
605,2022-08-10 19:00:00,GOCO,0.624067,2022-08-10 00:00:00
604,2022-08-10 19:00:00,SAL,23.382917,2022-08-10 00:00:00
603,2022-08-10 19:00:00,ONVO,3.304856,2022-08-10 00:00:00
602,2022-08-10 19:00:00,UUP,28.134573,2022-08-10 00:00:00
601,2022-08-10 19:00:00,AXLA,2.341566,2022-08-10 00:00:00
600,2022-08-10 19:00:00,PRAX,4.760297,2022-08-10 00:00:00
599,2022-08-10 19:00:00,ENDP,0.433175,2022-08-10 00:00:00
598,2022-08-10 19:00:00,LOGC,0.606681,2022-08-10 00:00:00
607,2022-08-10 19:00:00,MGTA,1.666524,2022-08-10 00:00:00
596,2022-08-10 19:00:00,UUUU,6.933856,2022-08-10 00:00:00
597,2022-08-10 19:00:00,CORN,25.019133,2022-08-10 00:00:00
589,2022-08-10 19:00:00,MSFT,288.900745,2022-08-10 00:00:00
590,2022-08-10 19:00:00,TNXP,1.411326,2022-08-10 00:00:00
591,2022-08-10 19:00:00,F,15.458893,2022-08-10 00:00:00
588,2022-08-10 19:00:00,CSBR,9.435725,2022-08-10 00:00:00
593,2022-08-10 19:00:00,AAPL,168.97309,2022-08-10 00:00:00
594,2022-08-10 19:00:00,PUBM,22.441461,2022-08-10 00:00:00
595,2022-08-10 19:00:00,REFR,2.194673,2022-08-10 00:00:00
592,2022-08-10 19:00:00,RUBY,0.79496,2022-08-10 00:00:00
718,2022-08-10 20:00:00,MELI,1064.229683,2022-08-10 00:00:00
725,2022-08-10 20:00:00,OPEN,5.93988,2022-08-10 00:00:00
724,2022-08-10 20:00:00,STIM,4.4,2022-08-10 00:00:00
723,2022-08-10 20:00:00,ALNA,0.127997,2022-08-10 00:00:00
722,2022-08-10 20:00:00,EHTH,7.824869,2022-08-10 00:00:00
721,2022-08-10 20:00:00,EIGR,9.29,2022-08-10 00:00:00
726,2022-08-10 20:00:00,LTRPB,26.3,2022-08-10 00:00:00
720,2022-08-10 20:00:00,NFLX,244.154864,2022-08-10 00:00:00
719,2022-08-10 20:00:00,CAPR,4.237414,2022-08-10 00:00:00
717,2022-08-10 20:00:00,EYES,2.025649,2022-08-10 00:00:00
712,2022-08-10 20:00:00,CFRX,0.286268,2022-08-10 00:00:00
715,2022-08-10 20:00:00,BTCUSD,0.0,2022-08-10 00:00:00
714,2022-08-10 20:00:00,META,178.335418,2022-08-10 00:00:00
713,2022-08-10 20:00:00,INTU,478.025601,2022-08-10 00:00:00
711,2022-08-10 20:00:00,UPST,33.480977,2022-08-10 00:00:00
710,2022-08-10 20:00:00,OKTA,105.689257,2022-08-10 00:00:00
709,2022-08-10 20:00:00,CDK,0.0,2022-08-10 00:00:00
708,2022-08-10 20:00:00,MBCN,27.0,2022-08-10 00:00:00
707,2022-08-10 20:00:00,AAP,194.667092,2022-08-10 00:00:00
728,2022-08-10 20:00:00,OILK,48.618813,2022-08-10 00:00:00
716,2022-08-10 20:00:00,LWAY,5.711737,2022-08-10 00:00:00
729,2022-08-10 20:00:00,PLRX,22.110683,2022-08-10 00:00:00
706,2022-08-10 20:00:00,SNGX,0.858422,2022-08-10 00:00:00
731,2022-08-10 20:00:00,GNLN,3.250869,2022-08-10 00:00:00
751,2022-08-10 20:00:00,KIRK,3.165743,2022-08-10 00:00:00
750,2022-08-10 20:00:00,PRCH,2.87987,2022-08-10 00:00:00
749,2022-08-10 20:00:00,EAR,1.007478,2022-08-10 00:00:00
748,2022-08-10 20:00:00,BTCUSDT,23750.248701,2022-08-10 00:00:00
747,2022-08-10 20:00:00,NVDA,180.956244,2022-08-10 00:00:00
746,2022-08-10 20:00:00,DOCU,75.389297,2022-08-10 00:00:00
745,2022-08-10 20:00:00,MANT,95.73,2022-08-10 00:00:00
744,2022-08-10 20:00:00,ZM,112.010002,2022-08-10 00:00:00
743,2022-08-10 20:00:00,TSLA,882.996356,2022-08-10 00:00:00
730,2022-08-10 20:00:00,COGT,13.81,2022-08-10 00:00:00
742,2022-08-10 20:00:00,BIOL,5.5214,2022-08-10 00:00:00
740,2022-08-10 20:00:00,HYRE,0.9801,2022-08-10 00:00:00
739,2022-08-10 20:00:00,REAL,3.093422,2022-08-10 00:00:00
738,2022-08-10 20:00:00,INZY,3.54,2022-08-10 00:00:00
737,2022-08-10 20:00:00,DBVT,2.71,2022-08-10 00:00:00
736,2022-08-10 20:00:00,FTNT,53.887773,2022-08-10 00:00:00
735,2022-08-10 20:00:00,PLBC,32.1,2022-08-10 00:00:00
734,2022-08-10 20:00:00,ECOR,0.657505,2022-08-10 00:00:00
733,2022-08-10 20:00:00,AAL,15.07536,2022-08-10 00:00:00
732,2022-08-10 20:00:00,ADTX,0.1662,2022-08-10 00:00:00
741,2022-08-10 20:00:00,ETSY,116.891899,2022-08-10 00:00:00
705,2022-08-10 20:00:00,TTD,74.248976,2022-08-10 00:00:00
727,2022-08-10 20:00:00,AMD,99.04393,2022-08-10 00:00:00
703,2022-08-10 20:00:00,PTON,11.920068,2022-08-10 00:00:00
678,2022-08-10 20:00:00,FANG,126.031275,2022-08-10 00:00:00
677,2022-08-10 20:00:00,LHCG,163.32,2022-08-10 00:00:00
676,2022-08-10 20:00:00,FTMUSD,0.0,2022-08-10 00:00:00
675,2022-08-10 20:00:00,RYTM,21.598739,2022-08-10 00:00:00
674,2022-08-10 20:00:00,CREX,0.671429,2022-08-10 00:00:00
673,2022-08-10 20:00:00,BIMI,0.549384,2022-08-10 00:00:00
672,2022-08-10 20:00:00,ALRN,0.190047,2022-08-10 00:00:00
671,2022-08-10 20:00:00,CDLX,16.27,2022-08-10 00:00:00
670,2022-08-10 20:00:00,ADVM,1.54,2022-08-10 00:00:00
669,2022-08-10 20:00:00,BDSX,2.64,2022-08-10 00:00:00
668,2022-08-10 20:00:00,WEAT,8.378334,2022-08-10 00:00:00
667,2022-08-10 20:00:00,AVGO,550.349764,2022-08-10 00:00:00
666,2022-08-10 20:00:00,VERU,11.7653,2022-08-10 00:00:00
665,2022-08-10 20:00:00,AGLE,0.455135,2022-08-10 00:00:00
664,2022-08-10 20:00:00,TTOO,0.171756,2022-08-10 00:00:00
663,2022-08-10 20:00:00,TTNP,1.301782,2022-08-10 00:00:00
662,2022-08-10 20:00:00,OEG,0.0,2022-08-10 00:00:00
661,2022-08-10 20:00:00,CRWD,200.721972,2022-08-10 00:00:00
660,2022-08-10 20:00:00,VRM,1.644806,2022-08-10 00:00:00
659,2022-08-10 20:00:00,OPTN,3.7,2022-08-10 00:00:00
658,2022-08-10 20:00:00,AMZN,142.685276,2022-08-10 00:00:00
679,2022-08-10 20:00:00,IDRA,0.468457,2022-08-10 00:00:00
680,2022-08-10 20:00:00,LYRA,6.45,2022-08-10 00:00:00
704,2022-08-10 20:00:00,APPS,23.329797,2022-08-10 00:00:00
681,2022-08-10 20:00:00,GHSI,0.148011,2022-08-10 00:00:00
702,2022-08-10 20:00:00,ROKU,81.084477,2022-08-10 00:00:00
701,2022-08-10 20:00:00,MGTA,1.68,2022-08-10 00:00:00
700,2022-08-10 20:00:00,CAR,186.21,2022-08-10 00:00:00
699,2022-08-10 20:00:00,GOCO,0.622029,2022-08-10 00:00:00
698,2022-08-10 20:00:00,SAL,23.382917,2022-08-10 00:00:00
697,2022-08-10 20:00:00,ONVO,3.304856,2022-08-10 00:00:00
695,2022-08-10 20:00:00,AXLA,2.341566,2022-08-10 00:00:00
694,2022-08-10 20:00:00,PRAX,4.77,2022-08-10 00:00:00
